432.5	0.308602
433	0.306299
433.5	0.308602
434	0.306299
434.5	0.308602
435	0.306299
435.5	0.303996
436	0.308602
436.5	0.308602
437	0.306299
437.5	0.306299
438	0.303996
438.5	0.306299
439	0.303996
439.5	0.303996
440	0.306299
440.5	0.303996
441	0.303996
441.5	0.303996
442	0.306299
442.5	0.303996
443	0.303996
443.5	0.303996
444	0.303996
444.5	0.301693
445	0.301693
445.5	0.303996
446	0.303996
446.5	0.301693
447	0.303996
447.5	0.303996
448	0.306299
448.5	0.303996
449	0.301693
449.5	0.29939
450	0.301693
450.5	0.303996
451	0.301693
451.5	0.303996
452	0.301693
452.5	0.29939
453	0.301693
453.5	0.301693
454	0.29939
454.5	0.29939
455	0.301693
455.5	0.301693
456	0.301693
456.5	0.297087
457	0.297087
457.5	0.29939
458	0.301693
458.5	0.29939
459	0.29939
459.5	0.29939
460	0.29939
460.5	0.297087
461	0.29939
461.5	0.297087
462	0.29939
462.5	0.29939
463	0.29939
463.5	0.301693
464	0.29939
464.5	0.29939
465	0.29939
465.5	0.301693
466	0.29939
466.5	0.29939
467	0.29939
467.5	0.29939
468	0.29939
468.5	0.29939
469	0.297087
469.5	0.29939
470	0.29939
470.5	0.29939
471	0.29939
471.5	0.297087
472	0.297087
472.5	0.297087
473	0.297087
473.5	0.29939
474	0.294784
474.5	0.29939
475	0.297087
475.5	0.294784
476	0.297087
476.5	0.294784
477	0.297087
477.5	0.297087
478	0.297087
478.5	0.294784
479	0.297087
479.5	0.297087
480	0.294784
480.5	0.297087
481	0.29939
481.5	0.297087
482	0.29939
482.5	0.297087
483	0.297087
483.5	0.297087
484	0.297087
484.5	0.292481
485	0.292481
485.5	0.297087
486	0.297087
486.5	0.297087
487	0.294784
487.5	0.292481
488	0.292481
488.5	0.292481
489	0.294784
489.5	0.294784
490	0.294784
490.5	0.292481
491	0.292481
491.5	0.292481
492	0.292481
492.5	0.292481
493	0.292481
493.5	0.290178
494	0.292481
494.5	0.292481
495	0.292481
495.5	0.292481
496	0.292481
496.5	0.292481
497	0.292481
497.5	0.292481
498	0.294784
498.5	0.294784
499	0.294784
499.5	0.292481
500	0.292481
500.5	0.292481
501	0.290178
501.5	0.294784
502	0.292481
502.5	0.290178
503	0.292481
503.5	0.292481
504	0.292481
504.5	0.290178
505	0.290178
505.5	0.290178
506	0.292481
506.5	0.290178
507	0.290178
507.5	0.292481
508	0.290178
508.5	0.290178
509	0.290178
509.5	0.292481
510	0.287875
510.5	0.292481
511	0.287875
511.5	0.290178
512	0.290178
512.5	0.292481
513	0.290178
513.5	0.292481
514	0.292481
514.5	0.292481
515	0.290178
515.5	0.290178
516	0.290178
516.5	0.290178
517	0.292481
517.5	0.290178
518	0.294784
518.5	0.290178
519	0.292481
519.5	0.290178
520	0.292481
520.5	0.290178
521	0.292481
521.5	0.292481
522	0.290178
522.5	0.294784
523	0.292481
523.5	0.292481
524	0.292481
524.5	0.292481
525	0.292481
525.5	0.290178
526	0.290178
526.5	0.292481
527	0.294784
527.5	0.294784
528	0.292481
528.5	0.292481
529	0.292481
529.5	0.292481
530	0.290178
530.5	0.287875
531	0.290178
531.5	0.294784
532	0.292481
532.5	0.290178
533	0.290178
533.5	0.290178
534	0.290178
534.5	0.287875
535	0.290178
535.5	0.292481
536	0.290178
536.5	0.290178
537	0.290178
537.5	0.290178
538	0.290178
538.5	0.290178
539	0.290178
539.5	0.290178
540	0.287875
540.5	0.290178
541	0.287875
541.5	0.287875
542	0.290178
542.5	0.290178
543	0.290178
543.5	0.290178
544	0.290178
544.5	0.290178
545	0.290178
545.5	0.290178
546	0.290178
546.5	0.290178
547	0.290178
547.5	0.290178
548	0.290178
548.5	0.290178
549	0.290178
549.5	0.290178
550	0.290178
550.5	0.292481
551	0.292481
551.5	0.290178
552	0.290178
552.5	0.290178
553	0.290178
553.5	0.290178
554	0.292481
554.5	0.290178
555	0.292481
555.5	0.290178
556	0.290178
556.5	0.290178
557	0.290178
557.5	0.290178
558	0.290178
558.5	0.290178
559	0.287875
559.5	0.290178
560	0.290178
560.5	0.292481
561	0.290178
561.5	0.290178
562	0.287875
562.5	0.287875
563	0.287875
563.5	0.287875
564	0.290178
564.5	0.287875
565	0.287875
565.5	0.287875
566	0.290178
566.5	0.290178
567	0.287875
567.5	0.290178
568	0.287875
568.5	0.287875
569	0.287875
569.5	0.292481
570	0.290178
570.5	0.290178
571	0.287875
571.5	0.290178
572	0.290178
572.5	0.290178
573	0.290178
573.5	0.290178
574	0.287875
574.5	0.290178
575	0.292481
575.5	0.292481
576	0.290178
576.5	0.290178
577	0.292481
577.5	0.290178
578	0.292481
578.5	0.292481
579	0.292481
579.5	0.292481
580	0.292481
580.5	0.292481
581	0.290178
581.5	0.290178
582	0.292481
582.5	0.287875
583	0.292481
583.5	0.292481
584	0.292481
584.5	0.290178
585	0.290178
585.5	0.290178
586	0.290178
586.5	0.290178
587	0.290178
587.5	0.290178
588	0.292481
588.5	0.290178
589	0.290178
589.5	0.292481
590	0.290178
590.5	0.290178
591	0.287875
591.5	0.290178
592	0.290178
592.5	0.287875
593	0.290178
593.5	0.287875
594	0.290178
594.5	0.287875
595	0.287875
595.5	0.287875
596	0.287875
596.5	0.290178
597	0.287875
597.5	0.287875
598	0.290178
598.5	0.290178
599	0.290178
599.5	0.287875
600	0.287875
600.5	0.290178
601	0.287875
601.5	0.287875
602	0.287875
602.5	0.290178
603	0.290178
603.5	0.287875
604	0.290178
604.5	0.290178
605	0.290178
605.5	0.290178
606	0.290178
606.5	0.287875
607	0.290178
607.5	0.290178
608	0.287875
608.5	0.290178
609	0.287875
609.5	0.287875
610	0.287875
610.5	0.287875
611	0.287875
611.5	0.287875
612	0.290178
612.5	0.287875
613	0.287875
613.5	0.287875
614	0.290178
614.5	0.287875
615	0.287875
615.5	0.287875
616	0.285572
616.5	0.285572
617	0.290178
617.5	0.285572
618	0.287875
618.5	0.290178
619	0.287875
619.5	0.290178
620	0.287875
620.5	0.287875
621	0.290178
621.5	0.290178
622	0.290178
622.5	0.290178
623	0.290178
623.5	0.290178
624	0.290178
624.5	0.290178
625	0.292481
625.5	0.292481
626	0.290178
626.5	0.290178
627	0.290178
627.5	0.292481
628	0.292481
628.5	0.292481
629	0.290178
629.5	0.290178
630	0.290178
630.5	0.290178
631	0.292481
631.5	0.290178
632	0.287875
632.5	0.290178
633	0.290178
633.5	0.287875
634	0.290178
634.5	0.290178
635	0.290178
635.5	0.290178
636	0.287875
636.5	0.290178
637	0.290178
637.5	0.290178
638	0.290178
638.5	0.290178
639	0.290178
639.5	0.287875
640	0.287875
640.5	0.290178
641	0.290178
641.5	0.285572
642	0.290178
642.5	0.290178
643	0.285572
643.5	0.287875
644	0.292481
644.5	0.292481
645	0.287875
645.5	0.287875
646	0.290178
646.5	0.287875
647	0.290178
647.5	0.290178
648	0.292481
648.5	0.287875
649	0.287875
649.5	0.290178
650	0.290178
650.5	0.290178
651	0.290178
651.5	0.290178
652	0.290178
652.5	0.290178
653	0.285572
653.5	0.290178
654	0.287875
654.5	0.287875
655	0.290178
655.5	0.287875
656	0.290178
656.5	0.292481
657	0.287875
657.5	0.290178
658	0.287875
658.5	0.290178
659	0.287875
659.5	0.290178
660	0.292481
660.5	0.287875
661	0.287875
661.5	0.290178
662	0.290178
662.5	0.290178
663	0.287875
663.5	0.290178
664	0.287875
664.5	0.290178
665	0.287875
665.5	0.290178
666	0.290178
666.5	0.292481
667	0.290178
667.5	0.290178
668	0.287875
668.5	0.292481
669	0.287875
669.5	0.287875
670	0.290178
670.5	0.290178
671	0.290178
671.5	0.287875
672	0.285572
672.5	0.290178
673	0.290178
673.5	0.290178
674	0.285572
674.5	0.285572
675	0.287875
675.5	0.285572
676	0.290178
676.5	0.290178
677	0.292481
677.5	0.290178
678	0.290178
678.5	0.294784
679	0.292481
679.5	0.290178
680	0.290178
680.5	0.287875
681	0.287875
681.5	0.287875
682	0.287875
682.5	0.287875
683	0.287875
683.5	0.290178
684	0.290178
684.5	0.287875
685	0.287875
685.5	0.285572
686	0.285572
686.5	0.287875
687	0.285572
687.5	0.287875
688	0.285572
688.5	0.285572
689	0.287875
689.5	0.287875
690	0.287875
690.5	0.290178
691	0.290178
691.5	0.287875
692	0.285572
692.5	0.287875
693	0.287875
693.5	0.285572
694	0.287875
694.5	0.287875
695	0.290178
695.5	0.287875
696	0.290178
696.5	0.287875
697	0.285572
697.5	0.290178
698	0.292481
698.5	0.285572
699	0.285572
699.5	0.287875
700	0.285572
700.5	0.285572
701	0.287875
701.5	0.287875
702	0.287875
702.5	0.287875
703	0.290178
703.5	0.287875
704	0.287875
704.5	0.287875
705	0.290178
705.5	0.290178
706	0.292481
706.5	0.287875
707	0.285572
707.5	0.290178
708	0.290178
708.5	0.287875
709	0.290178
709.5	0.290178
710	0.290178
710.5	0.287875
711	0.287875
711.5	0.287875
712	0.290178
712.5	0.290178
713	0.287875
713.5	0.290178
714	0.287875
714.5	0.292481
715	0.292481
715.5	0.287875
716	0.290178
716.5	0.287875
717	0.287875
717.5	0.287875
718	0.292481
718.5	0.290178
719	0.290178
719.5	0.290178
720	0.290178
720.5	0.290178
721	0.290178
721.5	0.290178
722	0.290178
722.5	0.294784
723	0.294784
723.5	0.297087
724	0.292481
724.5	0.292481
725	0.287875
725.5	0.290178
726	0.292481
726.5	0.290178
727	0.287875
727.5	0.294784
728	0.285572
728.5	0.290178
729	0.290178
729.5	0.285572
730	0.297087
730.5	0.290178
731	0.290178
731.5	0.292481
732	0.292481
732.5	0.292481
733	0.292481
733.5	0.292481
734	0.294784
734.5	0.294784
735	0.294784
735.5	0.294784
736	0.290178
736.5	0.294784
737	0.292481
737.5	0.301693
738	0.297087
738.5	0.297087
739	0.292481
739.5	0.294784
740	0.297087
740.5	0.301693
741	0.294784
741.5	0.29939
742	0.303996
742.5	0.301693
743	0.29939
743.5	0.306299
744	0.29939
744.5	0.294784
745	0.294784
745.5	0.294784
746	0.297087
746.5	0.297087
747	0.294784
747.5	0.294784
748	0.294784
748.5	0.297087
749	0.297087
749.5	0.294784
750	0.294784
750.5	0.297087
751	0.294784
751.5	0.297087
752	0.297087
752.5	0.290178
753	0.294784
753.5	0.292481
754	0.297087
754.5	0.294784
755	0.292481
755.5	0.29939
756	0.297087
756.5	0.294784
757	0.294784
757.5	0.292481
758	0.292481
758.5	0.294784
759	0.29939
759.5	0.294784
760	0.29939
760.5	0.292481
761	0.290178
761.5	0.294784
762	0.292481
762.5	0.292481
763	0.294784
763.5	0.290178
764	0.297087
764.5	0.294784
765	0.292481
765.5	0.301693
766	0.294784
766.5	0.287875
767	0.292481
767.5	0.294784
768	0.292481
768.5	0.301693
769	0.290178
769.5	0.292481
770	0.294784
770.5	0.297087
771	0.292481
771.5	0.294784
772	0.294784
772.5	0.297087
773	0.294784
773.5	0.292481
774	0.294784
774.5	0.297087
775	0.292481
775.5	0.294784
776	0.292481
776.5	0.292481
777	0.292481
777.5	0.285572
778	0.297087
778.5	0.294784
779	0.297087
779.5	0.290178
780	0.292481
780.5	0.290178
781	0.290178
781.5	0.294784
782	0.290178
782.5	0.297087
783	0.292481
783.5	0.297087
784	0.292481
784.5	0.292481
785	0.297087
785.5	0.297087
786	0.290178
786.5	0.290178
787	0.294784
787.5	0.292481
788	0.297087
788.5	0.290178
789	0.29939
789.5	0.287875
790	0.292481
790.5	0.287875
791	0.292481
791.5	0.297087
792	0.292481
792.5	0.287875
793	0.290178
793.5	0.292481
794	0.294784
794.5	0.294784
795	0.290178
795.5	0.297087
796	0.297087
796.5	0.292481
797	0.294784
797.5	0.292481
798	0.292481
798.5	0.292481
799	0.294784
799.5	0.294784
800	0.290178

